episode,reward,epsilon,loss,success,average_reward,success_rate,average_path_length,collision_rate
129,37.0,0.847694,3.132738128952358,True,,,,
130,-11.0,0.846521,3.121736302095301,True,,,,
131,-52.0,0.844313,3.5177578578392663,True,,,,
132,5.0,0.84314,3.4534002893111286,True,,,,
133,-117.0,0.840725,3.7573135421389625,True,,,,
134,7.0,0.83969,3.5492926518122356,True,,,,
135,98.0,0.839644,3.755730152130127,True,,,,
136,93.0,0.839575,3.529237985610962,True,,,,
137,36.0,0.839023,3.8573271334171295,True,,,,
138,73.0,0.838678,3.7361978848775226,True,,,,
139,94.0,0.8385400000000001,3.5434380769729614,True,,,,
140,15.0,0.837689,3.566189047452566,True,,,,
141,-27.0,0.83578,4.312986281980951,True,,,,
142,-192.0,0.83302,3.976051018635432,False,,,,
143,82.0,0.83279,4.045060420036316,True,,,,
144,53.0,0.8321689999999999,3.581288779223407,True,,,,
145,-7.0,0.831272,4.467196299479558,True,,,,
146,78.0,0.83095,3.9606026921953474,True,,,,
147,-7.0,0.829685,4.465298526937311,True,,,,
148,53.0,0.829156,4.0340920220250664,True,,,,
149,-464.0,0.826396,4.053412419557572,False,,,,
150,54.0,0.825798,4.65904424740718,True,,,,
151,48.0,0.8251539999999999,4.418361604213715,True,,,,
152,99.0,0.8251310000000001,3.109328269958496,True,,,,
153,97.0,0.825062,5.954206943511963,True,,,,
154,63.0,0.824487,4.632312059402466,True,,,,
155,-46.0,0.822785,4.19659850081882,True,,,,
156,71.0,0.82221,4.004170389175415,True,,,,
157,67.0,0.821635,4.02714319229126,True,,,,
158,98.0,0.821589,3.1568769216537476,True,,,,
159,26.0,0.821083,3.6065797480669888,True,,,,
160,16.0,0.819887,4.433753760961386,True,-446.85,0.1,108.25,0.7635103926096998
161,86.0,0.819565,4.536118933132717,True,,,,
162,31.0,0.818346,4.079390858704189,True,,,,
163,24.0,0.81715,3.859917402267456,True,,,,
164,3.0,0.815931,3.8916316797148505,True,,,,
165,71.0,0.8155399999999999,4.012786654865041,True,,,,
166,13.0,0.814643,3.8153473964104285,True,,,,
167,98.0,0.814597,4.914120674133301,True,,,,
168,43.0,0.813654,4.451138473138577,True,,,,
169,23.0,0.812711,4.0225250837279525,True,,,,
170,31.0,0.812044,3.889259626125467,True,,,,
171,81.0,0.811883,3.6548171724591936,True,,,,
172,-7.0,0.810342,3.801219584336921,True,,,,
173,46.0,0.809744,3.813142803999094,True,,,,
174,63.0,0.809261,3.538105669475737,True,,,,
175,93.0,0.809192,3.5206733544667563,True,,,,
176,11.0,0.807973,3.9472355662651784,True,,,,
177,93.0,0.807812,4.3481413296290805,True,,,,
178,94.0,0.807674,4.2988195816675825,True,,,,
179,91.0,0.807559,3.9098842620849608,True,,,,
180,55.0,0.806708,3.850019280974929,True,,,,
181,75.0,0.806317,4.198204391142902,True,,,,
182,-96.0,0.803741,3.808931203825133,True,,,,
183,39.0,0.802982,3.632401538617683,True,,,,
184,81.0,0.802637,5.159354384740194,True,,,,
185,30.0,0.801763,4.029728393805654,True,,,,
186,94.0,0.801717,3.8228894472122192,True,,,,
187,50.0,0.801119,3.6268675602399387,True,,,,
188,37.0,0.800406,3.9541392864719516,True,,,,
189,-22.0,0.798428,3.633228210515754,True,,,,
190,27.0,0.797485,3.70214837353404,True,,,,
191,-300.0,0.794725,3.829574263095856,False,,,,
192,66.0,0.794127,3.7765987377900343,True,,,,
193,83.0,0.793828,4.141755709281335,True,,,,
194,99.0,0.793805,4.534700393676758,True,,,,
195,96.0,0.793713,3.8954334259033203,True,,,,
196,71.0,0.793414,3.7849923097170315,True,,,,
197,67.0,0.792931,4.188855466388521,True,,,,
198,-40.0,0.791183,3.6152992750469006,True,,,,
199,99.0,0.79116,5.288013935089111,True,,,,
200,83.0,0.790769,3.333050713819616,True,-446.65,0.1,108.25,0.7630484988452656
201,93.0,0.790608,3.2801778486796787,True,,,,
202,-64.0,0.789228,3.5379138469696043,True,,,,
203,72.0,0.788952,3.1136082808176675,True,,,,
204,65.0,0.788423,3.854060349257096,True,,,,
205,8.0,0.786583,3.364263892173767,True,,,,
206,57.0,0.785686,3.2581279216668544,True,,,,
207,93.0,0.785617,4.152223110198975,True,,,,
208,80.0,0.785249,3.1021694242954254,True,,,,
209,-240.0,0.782489,3.3353981683651606,False,,,,
210,-224.0,0.779729,3.2212814996639887,False,,,,
211,-1.0,0.778878,3.483147505167368,True,,,,
212,89.0,0.778625,3.3014333681626753,True,,,,
213,94.0,0.778487,3.4305912256240845,True,,,,
214,15.0,0.777452,2.90253148343828,True,,,,
215,78.0,0.777222,2.7596805334091186,True,,,,
216,11.0,0.776647,3.2358900356292724,True,,,,
217,-26.0,0.7742089999999999,3.0058148210903384,True,,,,
218,3.0,0.772898,3.0800772089707222,True,,,,
219,72.0,0.772438,2.872578525543213,True,,,,
220,94.0,0.7723,2.5357135931650796,True,,,,
221,13.0,0.771219,3.082175977686618,True,,,,
222,75.0,0.770736,3.0786039602188837,True,,,,
223,18.0,0.769678,3.1647436826125435,True,,,,
224,34.0,0.76908,3.1744055564586935,True,,,,
225,69.0,0.768643,2.830540707236842,True,,,,
226,99.0,0.76862,3.274418830871582,True,,,,
227,-220.0,0.76586,2.946367297569911,False,,,,
228,83.0,0.7655609999999999,2.7122773207150974,True,,,,
229,95.0,0.765446,2.188564324378967,True,,,,
230,78.0,0.7651239999999999,2.9986824989318848,True,,,,
231,-268.0,0.762364,2.8702421685059867,False,,,,
232,49.0,0.761651,2.8504708351627475,True,,,,
233,71.0,0.761168,2.243683139483134,True,,,,
234,91.0,0.760961,2.8668011824289956,True,,,,
235,-8.0,0.759489,2.8054998386651278,True,,,,
236,72.0,0.759213,2.755584647258123,True,,,,
237,84.0,0.758845,2.5863805189728737,True,,,,
238,-212.0,0.756085,2.472148561477661,False,,,,
239,-14.0,0.7538309999999999,2.714539042540959,True,,,,
240,-24.0,0.752359,2.463934116065502,True,-505.7,0.15,102.7,0.9761441090555014
241,94.0,0.752313,3.0733678340911865,True,,,,
242,-304.0,0.7495529999999999,2.5886640429496763,False,,,,
243,-2.0,0.748495,2.4305464729018835,True,,,,
244,71.0,0.7479199999999999,2.502318124771118,True,,,,
245,-300.0,0.74516,2.28850627442201,False,,,,
246,67.0,0.744861,2.8086168124125552,True,,,,
247,-316.0,0.742101,2.5208133230606715,False,,,,
248,-36.0,0.7408129999999999,2.336512418729918,True,,,,
249,38.0,0.740031,2.444893742308897,True,,,,
250,-156.0,0.7377309999999999,2.1100820004940033,True,,,,
251,-59.0,0.735178,2.41334533798802,True,,,,
252,-26.0,0.733568,2.3668422068868367,True,,,,
253,-288.0,0.7308079999999999,2.2736547350883485,False,,,,
254,91.0,0.730693,3.005074167251587,True,,,,
255,15.0,0.729842,2.270929491197741,True,,,,
256,89.0,0.729681,1.9280912705830164,True,,,,
257,-308.0,0.7269209999999999,2.2839634348948796,False,,,,
258,55.0,0.726254,2.2641521774489304,True,,,,
259,79.0,0.7258629999999999,2.307200452860664,True,,,,
260,75.0,0.725564,2.6886125344496508,True,,,,
261,-91.0,0.7230110000000001,2.2347114107630275,True,,,,
262,-288.0,0.720251,2.21576139430205,False,,,,
263,-268.0,0.717491,2.0796218305826186,False,,,,
264,-4.0,0.7165710000000001,2.213536152243614,True,,,,
265,9.0,0.7156739999999999,2.1097585696440477,True,,,,
266,60.0,0.714938,1.9794020764529705,True,,,,
267,-51.0,0.712661,2.210884437416539,True,,,,
268,-280.0,0.7099009999999999,2.06220564643542,False,,,,
269,-236.0,0.707141,2.3132952322562534,False,,,,
270,-404.0,0.7043809999999999,2.0961761653423308,False,,,,
271,-128.0,0.701713,2.0178816071872054,True,,,,
272,-284.0,0.6989529999999999,2.040854375561078,False,,,,
273,-208.0,0.6961930000000001,1.9766950815916062,False,,,,
274,-248.0,0.693433,1.8402866115172705,False,,,,
275,-228.0,0.690673,2.089598841468493,False,,,,
276,-224.0,0.687913,2.0617857317129773,False,,,,
277,92.0,0.687729,1.838642030954361,True,,,,
278,67.0,0.68697,2.0930221405896274,True,,,,
279,99.0,0.686947,2.007330894470215,True,,,,
280,-260.0,0.684187,1.9896659264961878,False,-584.8,0.0,120.0,0.9266666666666666
281,72.0,0.6839109999999999,1.7437435984611511,True,,,,
282,99.0,0.683888,3.4614500999450684,True,,,,
283,25.0,0.683175,1.9397142990942924,True,,,,
284,60.0,0.6828069999999999,1.820415198802948,True,,,,
285,-268.0,0.6800470000000001,1.8139531711737316,False,,,,
286,-58.0,0.677885,1.8962163088169504,True,,,,
287,-196.0,0.675125,1.868412110209465,False,,,,
288,-360.0,0.672365,1.9944407592217128,False,,,,
289,77.0,0.6719280000000001,1.314494063979701,True,,,,
290,-248.0,0.669168,1.8581455240646998,False,,,,
291,-256.0,0.666408,1.8344891875982285,False,,,,
292,95.0,0.666293,2.0934245109558107,True,,,,
293,-160.0,0.6635329999999999,1.8249518300096195,False,,,,
294,8.0,0.661877,1.8505581948492262,True,,,,
295,70.0,0.6613709999999999,1.8871450478380376,True,,,,
296,89.0,0.66121,2.241888557161604,True,,,,
297,-272.0,0.65845,1.8013933300971985,False,,,,
298,90.0,0.65822,2.241032338142395,True,,,,
299,-248.0,0.6554599999999999,1.8002376909057298,False,,,,
300,37.0,0.654839,1.7862604260444641,True,,,,
301,40.0,0.654103,1.9571432266384363,True,,,,
302,-47.0,0.65293,1.860299857223735,True,,,,
303,-55.0,0.651481,1.906833445268964,True,,,,
304,82.0,0.651251,1.4215897381305695,True,,,,
305,-236.0,0.6484909999999999,1.8140602250893911,False,,,,
306,96.0,0.648399,1.2139593958854675,True,,,,
307,-256.0,0.6456390000000001,1.7479709208011627,False,,,,
308,-85.0,0.64396,1.637050020368132,True,,,,
309,-232.0,0.6412,1.6362192898988723,False,,,,
310,-204.0,0.6384399999999999,1.7427649691700935,False,,,,
311,39.0,0.637497,1.6495180188155756,True,,,,
312,-66.0,0.635979,1.7897869926510435,True,,,,
313,-312.0,0.633219,1.7544804116090138,False,,,,
314,-200.0,0.630459,1.9750549465417861,False,,,,
315,-196.0,0.627699,1.8020213400324185,False,,,,
316,-304.0,0.6249389999999999,1.6067716365059217,False,,,,
317,99.0,0.624916,2.696847915649414,True,,,,
318,71.0,0.624617,1.36206100995724,True,,,,
319,-344.0,0.621857,1.6515002032121022,False,,,,
320,-240.0,0.619097,1.6782976865768433,False,-490.6,0.0,120.0,0.7304166666666667
321,-248.0,0.616337,1.6138554180661837,False,,,,
322,62.0,0.616015,1.4751226987157549,True,,,,
323,-15.0,0.61383,1.6698350736969396,True,,,,
324,-240.0,0.61107,1.6302903180321058,False,,,,
325,67.0,0.610495,1.6402592372894287,True,,,,
326,-9.0,0.609368,1.4884169162536154,True,,,,
327,-280.0,0.606608,1.5298339113593102,False,,,,
328,-204.0,0.6038479999999999,1.6419793511430423,False,,,,
329,-176.0,0.6010880000000001,1.589208333194256,False,,,,
330,99.0,0.601065,1.634056806564331,True,,,,
331,-364.0,0.598305,1.61942301740249,False,,,,
332,-168.0,0.595545,1.6183951765298843,False,,,,
333,-33.0,0.59405,1.5379337760118337,True,,,,
334,98.0,0.594004,1.125828117132187,True,,,,
335,-252.0,0.591244,1.7068395967284837,False,,,,
336,91.0,0.591129,1.1549049377441407,True,,,,
337,97.0,0.5910599999999999,1.5733596483866374,True,,,,
338,-296.0,0.5883,1.5885587260127068,False,,,,
339,5.0,0.586575,1.538546556631724,True,,,,
340,-180.0,0.583815,1.5101623858014743,False,,,,
341,87.0,0.5835159999999999,1.7516526671556325,True,,,,
342,-264.0,0.580756,1.5597747032841047,False,,,,
343,-232.0,0.577996,1.525882682700952,False,,,,
344,97.0,0.577927,0.9629711707433065,True,,,,
345,86.0,0.5776049999999999,1.6930537138666426,True,,,,
346,-11.0,0.576432,1.413144728716682,True,,,,
347,-176.0,0.573672,1.5122230743368468,False,,,,
348,65.0,0.5732349999999999,1.3446713591876782,True,,,,
349,20.0,0.572407,1.4973771472771962,True,,,,
350,87.0,0.5722,1.6398407022158306,True,,,,
351,75.0,0.571901,1.6958478276546185,True,,,,
352,-67.0,0.570452,1.4638421923395186,True,,,,
353,-208.0,0.567692,1.5932560786604881,False,,,,
354,34.0,0.56691,1.3679178059101105,True,,,,
355,86.0,0.5666800000000001,1.5679569780826568,True,,,,
356,-280.0,0.56392,1.8328538810213406,False,,,,
357,10.0,0.562494,1.597101575905277,True,,,,
358,-200.0,0.559734,1.5807604799667994,False,,,,
359,47.0,0.5592509999999999,1.3772718225206648,True,,,,
360,55.0,0.558676,1.6178338956832885,True,-424.35,0.1,108.55,0.7088899124827268
361,79.0,0.5582849999999999,1.511129898183486,True,,,,
362,99.0,0.558262,1.7447764873504639,True,,,,
363,48.0,0.557618,1.6541188061237335,True,,,,
364,-184.0,0.554858,1.471636725962162,False,,,,
365,-36.0,0.553018,1.6441562220454216,True,,,,
366,-276.0,0.5502579999999999,1.5162012020746867,False,,,,
367,95.0,0.550143,2.4557020902633666,True,,,,
368,-152.0,0.547383,1.7034553507963817,False,,,,
369,99.0,0.5473600000000001,1.8061782121658325,True,,,,
370,-172.0,0.5446,1.5185157358646393,False,,,,
371,-232.0,0.54184,1.6386690720915795,False,,,,
372,85.0,0.541495,1.6214446504910787,True,,,,
373,-94.0,0.5390569999999999,1.5339640806306083,True,,,,
374,-27.0,0.537976,1.6101957813222358,True,,,,
375,52.0,0.536872,1.6721250489354134,True,,,,
376,-59.0,0.534411,1.544127688229641,True,,,,
377,93.0,0.53425,1.557349877698081,True,,,,
378,-276.0,0.53149,1.5641677752137184,False,,,,
379,10.0,0.53034,1.4524935460090638,True,,,,
380,-240.0,0.5275799999999999,1.604584695895513,False,,,,
381,-364.0,0.5248200000000001,1.6302446434895197,False,,,,
382,64.0,0.5244519999999999,1.976992666721344,True,,,,
383,93.0,0.5242910000000001,1.6932398080825806,True,,,,
384,81.0,0.524038,1.5619603287089954,True,,,,
385,-252.0,0.521278,1.6750285277764003,False,,,,
386,-184.0,0.518518,1.4330137943228085,False,,,,
387,-195.0,0.5158729999999999,1.6129287667896437,True,,,,
388,85.0,0.51562,1.610870355909521,True,,,,
389,-408.0,0.51286,1.613772491614024,False,,,,
390,30.0,0.512262,1.5547228570167835,True,,,,
391,32.0,0.5114339999999999,1.790408280160692,True,,,,
392,53.0,0.5110889999999999,1.4787323315938314,True,,,,
393,78.0,0.510583,1.8035375611348585,True,,,,
394,-420.0,0.507823,1.523912250995636,False,,,,
395,50.0,0.507409,1.392814705769221,True,,,,
396,85.0,0.507064,1.639336343606313,True,,,,
397,-3.0,0.505431,1.381658972988666,True,,,,
398,88.0,0.505155,1.43298236032327,True,,,,
399,99.0,0.5051319999999999,1.9424998760223389,True,,,,
400,-232.0,0.5023719999999999,1.5570266390840213,False,-504.65,0.05,114.05,0.8255151249451995
401,-252.0,0.49961199999999995,1.5997537210583688,False,,,,
402,-164.0,0.49685199999999996,1.4379623100161552,False,,,,
403,-228.0,0.494092,1.6291661928097407,False,,,,
404,-216.0,0.491332,1.4782838170727095,False,,,,
405,96.0,0.4912399999999999,0.9906173199415207,True,,,,
406,-36.0,0.489584,1.4348154415686925,True,,,,
407,-39.0,0.4880429999999999,1.5750014070254654,True,,,,
408,-216.0,0.485283,1.5597786555687587,False,,,,
409,87.0,0.48507599999999995,1.232369965977139,True,,,,
410,-172.0,0.48231599999999997,1.4210614537199338,False,,,,
411,-292.0,0.479556,1.5810391440987588,False,,,,
412,73.0,0.47911899999999996,1.6576309643293683,True,,,,
413,-12.0,0.476911,1.4466192560891311,True,,,,
414,77.0,0.47647400000000006,1.6113676742503518,True,,,,
415,-196.0,0.4737140000000001,1.5161588763197262,False,,,,
416,-236.0,0.470954,1.7239802449941635,False,,,,
417,65.0,0.4703329999999999,1.470372164690936,True,,,,
418,84.0,0.46996499999999997,1.467041403055191,True,,,,
419,74.0,0.46945899999999996,1.3553019734946163,True,,,,
420,-448.0,0.466699,1.489066348473231,False,,,,
421,70.0,0.46637699999999993,1.4049881100654602,True,,,,
422,-456.0,0.46361699999999995,1.6139750401178996,False,,,,
423,18.0,0.46311100000000005,1.3603915707631544,True,,,,
424,-188.0,0.46035100000000007,1.6372398823499679,False,,,,
425,86.0,0.4600289999999999,1.661197496312005,True,,,,
426,99.0,0.460006,1.0872870683670044,True,,,,
427,-9.0,0.45832699999999993,1.516233986371184,True,,,,
428,-160.0,0.45556699999999994,1.5368586376309394,False,,,,
429,99.0,0.45554399999999995,0.9667891263961792,True,,,,
430,93.0,0.455383,1.3388541340827942,True,,,,
431,98.0,0.455337,1.225422739982605,True,,,,
432,-208.0,0.452577,1.4707300911347072,False,,,,
433,92.0,0.45239299999999993,1.578661635518074,True,,,,
434,-216.0,0.44963299999999995,1.6429154286781946,False,,,,
435,61.0,0.448736,1.8797758771823003,True,,,,
436,89.0,0.44848299999999997,1.209286554293199,True,,,,
437,91.0,0.448276,1.7479554149839613,True,,,,
438,93.0,0.44811499999999993,1.7679131201335363,True,,,,
439,-244.0,0.44535499999999995,1.6191709816455842,False,,,,
440,-384.0,0.44259499999999996,1.6439992060263953,False,-445.35,0.1,108.15,0.7609801202034212
441,-144.0,0.439835,1.7100144316752752,False,,,,
442,90.0,0.4396049999999999,2.233721113204956,True,,,,
443,-184.0,0.43684499999999993,1.4609534576535226,False,,,,
444,87.0,0.4365459999999999,1.6380598269976103,True,,,,
445,-204.0,0.4337859999999999,1.5606972947716713,False,,,,
446,78.0,0.433372,1.3223596943749323,True,,,,
447,70.0,0.43295800000000007,1.4877295990784962,True,,,,
448,93.0,0.432797,1.6422172784805298,True,,,,
449,-428.0,0.430037,1.634380396703879,False,,,,
450,-168.0,0.427277,1.672930878897508,False,,,,
451,59.0,0.426702,1.4933148407936097,True,,,,
452,-200.0,0.42394200000000004,1.600720797975858,False,,,,
453,43.0,0.42336700000000005,1.5341760063171386,True,,,,
454,-180.0,0.42060699999999995,1.603775172928969,False,,,,
455,71.0,0.42021600000000003,1.9360506148899304,True,,,,
456,-152.0,0.41745599999999994,1.5939133793115616,False,,,,
457,97.0,0.41738699999999995,1.381881872812907,True,,,,
458,-172.0,0.41462699999999997,1.5384459416071574,False,,,,
459,-338.0,0.41200499999999995,1.6579552836585463,True,,,,
460,96.0,0.411913,1.1639800816774368,True,,,,
461,-160.0,0.4091529999999999,1.6244208375612894,False,,,,
462,-156.0,0.4063929999999999,1.6089600389202436,False,,,,
463,52.0,0.405473,1.7322422087192535,True,,,,
464,-144.0,0.4027129999999999,1.6321132704615593,False,,,,
465,-184.0,0.3999529999999999,1.459577133754889,False,,,,
466,-168.0,0.397193,1.5416377743085226,False,,,,
467,83.0,0.39689399999999997,1.5218910345664391,True,,,,
468,99.0,0.396871,1.6749451160430908,True,,,,
469,-168.0,0.394111,1.450499859948953,False,,,,
470,-140.0,0.391351,1.4244602923591931,False,,,,
471,97.0,0.391282,1.4754741191864014,True,,,,
472,56.0,0.390914,1.498197741806507,True,,,,
473,-212.0,0.388154,1.4930710300803185,False,,,,
474,-144.0,0.3853939999999999,1.522639311850071,False,,,,
475,97.0,0.38532500000000003,1.2646124958992004,True,,,,
476,-320.0,0.38256500000000004,1.6254974380135536,False,,,,
477,91.0,0.38244999999999996,1.2023196935653686,True,,,,
478,91.0,0.38233499999999987,1.0439767718315125,True,,,,
479,99.0,0.382312,1.0396575927734375,True,,,,
480,-148.0,0.379552,1.555829513569673,False,-472.35,0.1,108.15,0.8233934350439205
481,-212.0,0.376792,1.5151403357585271,False,,,,
482,91.0,0.37658499999999995,1.3284577065043979,True,,,,
483,-320.0,0.37382499999999996,1.49969824552536,False,,,,
484,9.0,0.3721,1.4852119374275208,True,,,,
485,84.0,0.37182400000000004,1.5299107829729717,True,,,,
486,11.0,0.369869,1.5605656462557176,True,,,,
487,65.0,0.369248,1.6773349620677807,True,,,,
488,88.0,0.36897199999999997,1.4667174021402996,True,,,,
489,-232.0,0.366212,1.5588513597846032,False,,,,
490,69.0,0.3655909999999999,1.4516687878855952,True,,,,
491,-168.0,0.3628309999999999,1.5006762569149334,False,,,,
492,-148.0,0.3600709999999999,1.580004802842935,False,,,,
493,71.0,0.35940399999999995,1.4786592105339313,True,,,,
494,-86.0,0.358162,1.4808471269077725,True,,,,
495,-188.0,0.355402,1.3773054535190263,False,,,,
496,97.0,0.3553329999999999,1.9178554217020671,True,,,,
497,15.0,0.35411400000000004,1.520511306681723,True,,,,
498,88.0,0.353838,1.2275216231743495,True,,,,
499,88.0,0.35356199999999993,1.082765743136406,True,,,,
500,-168.0,0.35080199999999995,1.472506079574426,False,,,,
501,-340.0,0.34804199999999996,1.4661610156297684,False,,,,
502,-376.0,0.345282,1.4925125062465667,False,,,,
503,-360.0,0.342522,1.6408814211686453,False,,,,
504,-436.0,0.339762,1.643784515062968,False,,,,
505,-280.0,0.3370019999999999,1.571645180384318,False,,,,
506,-144.0,0.33424199999999993,1.5536317045489947,False,,,,
